ラケット,racket,Noun,テニスのラケットを買いました。,I bought a tennis racket.,8,88
受付,"receptionist, front desk",Noun,受付は9時からです。,Registration is from nine o'clock.,8,89
怒る,"get angry, scold",Verb,彼女が嘘をついたので、彼は怒った。,He was angry because she lied to him.,8,90
化粧,"makeup, put on makeup",Verbal Noun,彼女は化粧が上手い。,She's very good with makeup.,8,91
寿司,sushi,Noun,彼女は寿司を初めて食べました。,She ate sushi for the first time.,8,92
スチュワーデス,flight attendant,Noun,彼女はスチュワーデスになった。,She's become a flight attendant.,8,93
都合,circumstances,Noun,今日は都合が悪くて行けません。,I can't go today because it's not convenient for me.,8,94
テープレコーダー,"tape recorder, cassette recorder",Noun,テープレコーダーで自分の声を録音しました。,I recorded my voice on the tape recorder.,8,95
ひげ,"moustache, beard",Noun,父はひげをはやしています。,My father's growing a beard.,8,96
本棚,bookshelf,Noun,これはとても大きな本棚ですね。,This is a very big bookcase.,8,97
真っ暗,pitch-dark,Adjectival Noun,外は真っ暗です。,It's pitch-dark outside.,8,98
沸く,"boil, be excited",Verb,お風呂が沸きました。,The bath is ready.,8,99
売り切れる,"be sold out, go out of stock",Verb,その本は直ぐ売り切れた。,The book sold out quickly.,8,100
押し入れ,closet,Noun,布団を押し入れにしまいました。,I put my futon in the closet.,8,101
革,leather,Noun,革のベルトを買いました。,I bought a leather belt.,8,102
ぐっすり,soundly (asleep),Adverb,赤ちゃんがぐっすり寝ている。,The baby's sleeping soundly.,8,103
紅茶,black tea,Noun,温かい紅茶が飲みたい。,I want to drink hot tea.,8,104
邪魔,"obstacle, interruption",Adjectival Noun,邪魔です、どいてください。,"You're in the way, so please move.",8,105
ソース,"sauce, Worcestershire sauce",Noun,ソースはどれですか。,Which of these is Worcestershire sauce?,8,106
タイプライター,typewriter,Noun,母は古いタイプライターを持っています。,My mother has an old typewriter.,8,107
足す,"add, supplement<div>(the same kind of thing)</div>",Verb,母は味噌汁に水を足した。,My mother added water to the miso soup.,8,108
トマト,tomato,Noun,私はトマトが大好きです。,I love tomatoes.,8,109
履く,"put on (footwear, lower body clothing)",Verb,彼女はブーツを履いています。,She's wearing boots.,8,110
バター,butter,Noun,パンにバターをぬって食べました。,I spread some butter on the bread and ate it.,8,111
発車,"depart, leave (for vehicles)",Verbal Noun,バスが発車します。,The bus is leaving.,8,112
バレーボール,volleyball,Noun,妹はバレーボールが得意です。,My little sister is good at volleyball.,8,113
おかず,side dish,Noun,晩ご飯のおかずは何?,What are we having for dinner?,8,114
カレンダー,calendar,Noun,カレンダーに予定を書いた。,I wrote my schedule on the calendar.,8,115
再来年,the year after next,Noun,次のオリンピックは再来年です。,The next Olympics are the year after next.,8,116
冗談,joke,Noun,冗談は止めてください。,Please stop joking.,8,117
近付く,"approach, get acquainted",Verb,女性が近付いてきました。,A woman approached me.,8,118
電話帳,telephone book,Noun,電話帳を見せてください。,Please show me the telephone book.,8,119
ハンドバッグ,handbag,Noun,ハンドバッグを忘れました。,I forgot my handbag.,8,120
ベル,bell,Noun,玄関のベルが鳴った。,The door bell rang.,8,121
干す,"dry (by airing out), air out",Verb,母は洗濯物を干しています。,My mother's hanging out the laundry to dry.,8,122
インク,ink,Noun,プリンターのインクを買った。,I bought some printer ink.,8,123
蚊,mosquito,Noun,蚊に足を刺された。,I was bitten on my foot by a mosquito.,8,124
改札口,ticket barrier,Noun,改札口で会いましょう。,Let's meet at the ticket gate.,8,125
悲しむ,"feel sad, lament",Verb,父は友だちの死を悲しんでいます。,My father is grieving because of his friend's death.,8,126
クーラー,"air conditioning, cooler",Noun,暑いのでクーラーをつけました。,I turned on the air conditioning because it was hot.,8,127
靴下,"socks, stockings",Noun,この靴下は3足で1000円です。,"These socks are 1,000 yen for 3 pairs.",8,128
失礼,"impoliteness, bad manners, I beg your parden/Goodbye",Verbal Noun,ではそろそろ失礼します。,"Well, it's about time for me to go.",8,129
西暦,"CE, AD (year)",Noun,西暦1964年に東京でオリンピックがあった。,The Tokyo Olympics were held in 1964.,8,130
洗濯機,washing machine,Noun,新しい洗濯機を買いました。,I bought a new washing machine.,8,131
豆腐,tofu,Noun,私は毎日豆腐を食べます。,I eat tofu every day.,8,132
昼寝,nap,Verbal Noun,私の子供は毎日昼寝をします。,My child takes a nap every day.,8,133
不便,inconvenient,Adjectival Noun,私の家は駅から遠くて不便です。,My house is inconveniently located far from the station.,8,134
ミルク,"milk, baby milk",Noun,赤ちゃんにミルクをあげた。,I fed the baby some milk.,8,135
向こう側,other side,Noun,私の家は川の向こう側にあります。,My house is on the other side of the river.,8,136
億,hundred million,Noun,世界人口は65億人だ。,The world's population is 6.5 billion people.,8,137
お礼,"thanks, reward, return present",Verbal Noun,彼女にお礼の手紙を書きました。,I wrote her a thank you letter.,8,138
着せる,"dress (sb), put clothes on (sb)",Verb,娘にかわいいドレスを着せた。,I dressed my daughter in a cute dress.,8,139
サラダ,salad,Noun,サラダをたくさん食べました。,I ate a lot of salad.,8,140
八百屋,"vegetable store, greengrocer",Noun,八百屋でみかんを買いました。,I bought a tangerine at the grocery store.,8,141
おじさん,uncle,Noun,昨日おじさんに会いました。,I met my uncle yesterday.,8,142
代える,"replace (O1を) with (O2に), substitute",Verb,社長に代えて部長を出席させます。,I'll have the department manager attend in place of the president.,8,143
急行,"express train, going in a hurry",Noun,ちょうど急行電車が来た。,The express train just came.,8,144
交差点,"intersection, crossing",Noun,次の交差点を左に曲がってください。,Please turn left at the next intersection.,8,145
高等学校,senior high school,Noun,弟が高等学校を卒業しました。,My little brother graduated from high school.,8,146
覚める,"awake, wake up (目が)",Verb,今朝は6時に目が覚めた。,I woke up at six o'clock this morning.,8,147
昼休み,"noon recess, lunch break",Noun,昼休みに公園に行った。,I went to the park at lunchtime.,8,148
ベルト,belt,Noun,ベルトがきつくなりました。,My belt has gotten tight.,8,149
真っ黒,"deep-black, jet-black",Adjectival Noun,インクで手が真っ黒になった,My hands got all black with ink.,8,150
皆様,everyone (敬語),Noun,皆様、こんにちは。,Hello everyone.,8,151
ラーメン,ramen (Chinese noodles),Noun,夕食にラーメンを食べました。,I ate ramen for supper.,8,152
ライター,lighter,Noun,店にライターを忘れました。,I forgot my lighter at the shop.,8,153
ワイシャツ,"(business) shirt, (white) shirt",Noun,彼は白いワイシャツを着ている。,He's wearing a white shirt.,8,154
転ぶ,"tumble down, fall over",Verb,お祖母ちゃんがお風呂場で転んだ。,My grandma fell down in the bathroom.,8,155
冷める,"cool down (from hot to room temp), subside",Verb,彼への気持ちが冷めた。,My feelings for him have died down.,8,156
シャワー,shower,Noun,朝、急いでシャワーを浴びました。,I took a very quick shower in the morning.,8,157
扇風機,electric fan,Noun,暑いから扇風機をつけよう。,"It's hot, so let's turn on the fan.",8,158
遅刻,"tardiness, lateness",Verbal Noun,遅刻しないでください。,Please don't be late.,8,159
釣る,"to fish, to catch (a fish)",Verb,昨日大きな魚を釣りました。,I caught a big fish yesterday.,8,160
うどん,"noodles, Japanese wheat noodles",Noun,私はお昼にうどんを食べました。,I ate udon noodles for lunch.,8,161
追い越す,"pass, outdo",Verb,大きなトラックが私たちを追い越した。,A big truck overtook us.,8,162
仮名,"kana, Japanese syllabary",Noun,お名前に仮名を振ってください。,Please write the pronunciation of your name in kana.,8,163
家内,my wife,Noun,家内は九州出身です。,My wife is from Kyushu.,8,164
記念日,"memorial day, anniversary",Noun,今日は両親の結婚記念日です。,Today's my parents' wedding anniversary.,8,165
下り,"downhill, going down",Noun,もうすぐ下りの電車が発車します。,The train out of the city leaves soon.,8,166
掲示板,"notice board, bulletin board",Noun,掲示板のお知らせを見ましたか。,Did you see the notice on the bulletin board?,8,167
凍る,freeze,Verb,寒い朝は道路が凍ります。,The roads freeze on cold mornings.,8,168
ごみ,"rubbish, trash",Noun,今日はごみの日だ。,Today is garbage day.,8,169
消防署,fire station,Noun,この町には消防署が1つしかありません。,There's only one fire station in this town.,8,170
スーパーマーケット,supermarket,Noun,スーパーマーケットで人参を買った。,I bought carrots at the supermarket.,8,171
ハンカチ,handkerchief,Noun,ハンカチで手をふきました。,I wiped my hands with my handkerchief.,8,172
ビデオテープ,videotape,Noun,私はビデオテープを30本持っています。,I have 30 videotapes.,8,173
ぶらぶら,"wander aimlessly, hang about",Adverb,朝、近所をぶらぶらした。,I wandered around the neighborhood this morning.,8,174
アナウンサー,"news reader, announcer",Noun,私はアナウンサーになりたい。,I want to become an announcer.,8,175
辞書,dictionary,Noun,彼女は辞書をよく使います。,She often uses the dictionary.,8,176
自炊,cooking for oneself,Verbal Noun,私は毎日、自炊している。,I cook for myself every day.,8,177
止める,"stop (sth), turn off",Verb,車を止めて。,Stop the car.,8,178
スプーン,spoon,Noun,カレーライスはスプーンで食べます。,You eat curry and rice with a spoon.,8,179
年下,"junior, younger person",Noun,彼は奥さんより年下です。,He's younger than his wife.,8,180
治す,"cure, heal",Verb,早く風邪を治してください。,I hope your cold gets better soon.,8,181
箸,chopsticks,Noun,箸を上手に使えるよ。,I'm good at using chopsticks.,8,182
花見,cherry blossom viewing,Noun,友達と花見をしました。,I went cherry blossom viewing with a friend.,8,183
引き出し,"drawer, withdrawal",Noun,財布は引き出しの中にあります。,My purse is in the drawer.,8,184
ブラウス,blouse,Noun,彼女は白いブラウスを着ている。,She's wearing a white blouse.,8,185
訳,translation,Noun,その文の訳を読みました。,I read a translation of that sentence.,8,186
リボン,ribbon,Noun,プレゼントにリボンを付けた。,I put a ribbon on the present.,8,187
いかが,"how, what (polite)",Adverb,お加減はいかがですか。,How are you feeling?,8,188
居る,be present,Verb,今日は一日中家にいました。,I was at home all day today.,8,189
交通費,"traveling expense, transportation cost",Noun,"会社までの交通費は一ヶ月8,000円です。","Transportation to the company costs 8,000 yen a month.",8,190
ステレオ,stereo,Noun,彼はステレオで音楽を聞いた。,He's listening to music on the stereo.,8,191
滑る,"slide, slip, flunk an examination",Verb,彼は雪の上を滑った。,He slipped on the snow.,8,192
早口,fast talking,Noun,彼女は早口だ。,She talks quickly.,8,193
フォーク,fork,Noun,フォークをもらえますか。,May I have a fork?,8,194
裏返す,"turn over, turn inside out",Verb,彼は紙を裏返しました。,He turned the paper over.,8,195
おば,aunt,Noun,おばは大阪に住んでいます。,My aunt lives in Osaka.,8,196
角,"corner, edge, angle",Noun,次の角で左に曲がってください。,Please turn left at the next corner.,8,197
きらきら,"shining, sparkling",Adverb,星がきらきら光っている。,The stars are shining brightly.,8,198
三角,triangle,Noun,紙を三角に切りました。,I cut the paper into a triangle.,8,199
どうぞ,"please, by all means, here you are",Adverb,こちらへどうぞ。,This way please.,8,200
図書室,library room,Noun,図書室で勉強した。,I studied at the library.,9,1
入場券,entrance ticket,Noun,入場券は3000円です。,"The admission ticket is 3,000 yen.",9,2
ネックレス,necklace,Noun,妻にネックレスをプレゼントしました。,I gave my wife a necklace.,9,3
パジャマ,pajamas,Noun,このパジャマを着て。,Put on these pajamas.,9,4
ボールペン,ballpoint pen,Noun,ボールペンで名前を書いてください。,Please write your name with a ballpoint pen.,9,5
万年筆,fountain pen,Noun,父に万年筆をプレゼントしました。,I gave my father a fountain pen.,9,6
柔らか,"soft, tender, gentle",Adjectival Noun,彼の声は柔らかだ。,His voice is gentle.,9,7
覚ます,"awaken, wake up 目を",Verb,子供が目を覚ました。,The child woke up.,9,8
すいか,watermelon,Noun,夏はすいかが美味しい。,Watermelon is delicious in summer.,9,9
そちら,"there, that way (polite)",Noun,夕方そちらに着きます。,I'll arrive there in the evening.,9,10
そば,"buckwheat noodles, soba",Noun,お昼にそばを食べた。,I ate buckwheat noodles for lunch.,9,11
大抵,"generally, mostly",Adverb,朝食は大抵7時頃に食べます。,I usually eat breakfast around seven o'clock.,9,12
特急,limited express (train),Noun,東京まで特急で3時間かかります。,It takes three hours to Tokyo by limited express.,9,13
どっち,which one (casual),Noun,どっちの色が好きですか。,Which color do you like?,9,14
糊,"glue, (clothing) starch",Noun,糊で2枚の紙を貼り合わせた。,I stuck two sheets of paper together with glue.,9,15
バスケットボール,basketball,Noun,姉はバスケットボールの選手です。,My big sister's a basketball player.,9,16
晴れ,"fine weather, clear sky",Noun,明日の天気は晴れです。,Tomorrow's weather will be sunny.,9,17
欲しがる,want&nbsp;(describing sb else),Verb,子供がジュースを欲しがっています。,My kid wants some juice.,9,18
味噌汁,miso soup,Noun,私は毎日味噌汁を飲みます。,I have miso soup every day.,9,19
読み方,"way to read, reading",Noun,この漢字の読み方を教えてください。,Please tell me how to read this Chinese character.,9,20
嫌,"dislike, have a dislike for",Adjectival Noun,私は待つのが嫌だ。,I hate waiting.,9,21
入り口,entrance,Noun,入り口は向こうです。,The entrance is over there.,9,22
色々,various,Adjectival Noun,彼は色々なことを知っている。,He knows about a lot of things.,9,23
降ろす,"unload, lower",Verb,彼は車から荷物を降ろした。,He unloaded the luggage from the car.,9,24
かかる,"hang, splash, take (timeなど) が",Verb,壁に大きな時計がかかっています。,There's a big clock hanging on the wall.,9,25
サンドイッチ,sandwich,Noun,今日のお昼はサンドイッチです。,We're having sandwiches for lunch.,9,26
四角,"square, quadrilateral",Adjectival Noun,紙を四角に切ってください。,Please cut the paper into a square.,9,27
四角い,"square, four-sided",Adjective,こっちの四角いテーブルを買おうよ。,Let's buy this square table over here.,9,28
突き当たる,"come to the end of (street), run into (st)",Verb,突き当たったら右に曲がってください。,Please turn right when the street ends.,9,29
定期券,commuter pass,Noun,定期券は1万2千円でした。,"The commuter pass was 1,2000 yen.",9,30
にこにこ,smile,Adverb,彼女はいつもにこにこしています。,She's always smiling.,9,31
馬鹿,"fool, nonsense",Adjectival Noun,私は馬鹿だった。,I was foolish.,9,32
名字,"surname, family name",Noun,あなたの名字は何ですか。,What's your surname?,9,33
下る,"go down, go downward",Verb,小さな船が川を下っています。,A small ship is going down the river.,9,34
ウール,wool,Noun,このウールのセーターは暖かい。,This wool sweater is warm.,9,35
コーラ,"cola, coke",Noun,私の兄はコーラが好きだ。,My older brother likes cola.,9,36
トイレットペーパー,toilet paper,Noun,トイレットペーパーを交換しました。,I changed the toilet paper.,9,37
どなた,who (polite),Noun,失礼ですが、どなたですか。,"Excuse me, but who are you?",9,38
乗り換え,"change (trainなど), transfer",Verbal Noun,次の駅で乗り換えです。,I'm transfering at the next station.,9,39
ハイキング,hiking,Verbal Noun,昨日は友人とハイキングに行きました。,I went hiking with a friend yesterday.,9,40
灰皿,ashtray,Noun,灰皿をください。,Please give me an ashtray.,9,41
バス停,bus stop,Noun,次のバス停で降ります。,I get off at the next bus stop.,9,42
ハム,ham,Noun,ハムサンドをください。,"Could I have a ham sandwich, please.",9,43
ボーイフレンド,boyfriend,Noun,私のボーイフレンドはハンサムな方でした。,My boyfriend was a handsome man.,9,44
床,floor,Noun,床が濡れている。,The floor is wet.,9,45
例文,example sentence,Noun,例文を3つ作ってください。,Please make three example sentences.,9,46
ローマ字,Roman alphabet,Noun,ローマ字で名前を書いてください。,Please write your name using Roman letters.,9,47
アイロン,iron,Noun,彼女はシャツにアイロンをかけた。,She ironed the shirt.,9,48
苺,strawberry,Noun,この苺はとても甘い。,This strawberry is very sweet.,9,49
カレーライス,curry rice,Noun,子供はカレーライスが好きです。,Children like curry and rice.,9,50
キャッシュカード,ATM card,Noun,キャッシュカードでお金を下ろした。,I took out some money with my ATM card.,9,51
曇り,"cloudiness, cloudy weather",Noun,今日は一日曇りでした。,It was cloudy all day today.,9,52
魚,fish,Noun,肉と魚とどちらが好きですか。,"Which do you prefer, meat or fish?",9,53
塩,salt,Noun,もうちょっと塩を入れて。,Put in a little more salt.,9,54
停留所,"stop, station",Noun,バスの停留所で10分待ちました。,I waited for ten minutes at the bus stop.,9,55
床屋,"barber, barbershop",Noun,昨日床屋で髪を切った。,Yesterday I had my hair cut at the barber's.,9,56
歯医者,dentist,Noun,私は歯医者が嫌いです。,I hate the dentist.,9,57
歯磨き,"toothpaste, brushing one's teeth",Noun,歯磨きはしましたか。,Have you brushed your teeth?,9,58
早起き,early rising,Verbal Noun,祖父は早起きです。,My grandfather gets up early.,9,59
冬休み,winter vacation,Noun,冬休みにお祖父ちゃんの家に行きます。,I'm going to grandpa's house during winter break.,9,60
持って行く,take (somewhere),Verb,水を持って行きましょう。,Let's take some water with us.,9,61
夕飯,"evening meal, supper (かたい)",Noun,夕飯は寿司でした。,Dinner was sushi.,9,62
酔っ払い,drunk person,Noun,彼はただの酔っ払いです。,He's nothing but a drunk.,9,63
例,"example, precedent",Noun,一つ例をあげてください。,Please give an example.,9,64
イヤリング,earrings,Noun,彼女はすてきなイヤリングをしている。,She's wearing wonderful earrings.,9,65
横断歩道,crosswalk,Noun,あそこに横断歩道があります。,There's a crosswalk over there.,9,66
お辞儀,"bow, bowing",Verbal Noun,皆、社長にお辞儀をした。,Everyone bowed to the company president.,9,67
お宅,your home (敬語),Noun,先生のお宅はどちらですか。,Where is the teacher's house?,9,68
ガールフレンド,girlfriend,Noun,昔は彼女のことをガールフレンドと言っていました。,"We used to call girlfriends ""garufurendo.""",9,69
カセットテープ,cassette tape,Noun,昔はカセットテープを使っていました。,I used to use cassette tapes along time ago.,9,70
かゆい,itchy,Adjective,背中がかゆいです。,My back itches.,9,71
乾かす,dry (st) を,Verb,ぬれた服を乾かした。,I dried the wet clothes.,9,72
休校,temporary school closure,Verbal Noun,学校は今週は休校です。,School is closed this week.,9,73
ぐらぐら,wobble,Adverb,地震で家がぐらぐらと揺れた。,The house shook because of the earthquake.,9,74
航空便,airmail,Noun,航空便で書類が届きました。,The document reached me by airmail.,9,75
ジャム,jam,Noun,このイチゴでジャムを作りましょう。,Let's make jam from these strawberries.,9,76
スリッパ,slippers,Noun,スリッパをはいてください。,Wear slippers please.,9,77
大嫌い,hate,Adjectival Noun,私はテストが大嫌い。,I hate tests.,9,78
畳む,"fold up, shut (umbrella)",Verb,布団を畳んでください。,Please fold up the futon.,9,79
トランプ,"(a pack of) cards, (playing) cards",Verbal Noun,友達とトランプをして遊びました。,I played cards with a friend.,9,80
万歳,Banzai! Hurrah! Long live...!,Verbal Noun,勝った、万歳!,We won--hurray!,9,81
番地,"house number, address",Noun,その建物の番地は分かりますか。,Do you know the building's plot number?,9,82
日陰,the shade,Noun,暑いので日陰で休みましょう。,It's hot so let's take a rest in the shade.,9,83
美容院,hair salon,Noun,父は美容院で髪を切ります。,My father has his hair cut at a hair salon.,9,84
文房具,"stationery, writing materials",Noun,新しい文房具を買いました。,I bought some new stationery.,9,85
免許証,license,Noun,免許証を見せてください。,Please show me your license.,9,86
訳す,translate,Verb,この文を訳してください。,Please translate this sentence.,9,87
よろしい,all right (いいの改まった言い方),Adjective,レポートはこれでよろしいですか。,Is this all right as a report?,9,88
ラッシュアワー,rush hour,Noun,私はラッシュアワーの電車が嫌いです。,I hate rush hour trains.,9,89
両替,"exchanging currency, break (a 1万 note)",Verbal Noun,1万円を両替してください。,"Please exchange 10,000 yen for me.",9,90
明日,tomorrow,Noun,明日、会社を休みます。,I'm off work tomorrow.,9,91
送り仮名,kana suffix,Noun,その送り仮名は間違っています。,That kana suffix is wrong.,9,92
片付く,"be in order, be settled",Verb,仕事が大分片付いた。,I've completed a lot of my work.,9,93
カップ,"cup, cup (measurement)",Noun,水を1カップ入れてください。,Please put in one cup of water.,9,94
消しゴム,(rubber) eraser,Noun,消しゴムを貸して下さい。,Please lend me your eraser.,9,95
主人,"husband,&nbsp;the head of the house",Noun,主人は今、留守です。,My husband is out now.,9,96
スケート,"skate, skates",Noun,湖でスケートをした。,We went skating on the lake.,9,97
たくさん,"in large quantity, plenty",Adverb,昨日はたくさん泳ぎました。,I swam a lot yesterday.,9,98
中,"in, inside, middle",Noun,財布は引き出しの中にあります。,My purse is in the drawer.,9,99
鍋,"pan, pot",Noun,鍋にスープが入っているよ。,There's some soup in the pan.,9,100
怠ける,"be lazy (が), neglect (st) (を)",Verb,怠けていないで、手伝って。,Stop slacking and help me!,9,101
二階,"second floor, upstairs",Noun,兄は二階にいます。,My elder brother is on the second floor.,9,102
寝坊,"oversleeping,&nbsp;late riser",Verbal Noun,今朝は寝坊しました。,I slept in this morning.,9,103
鋏,scissors,Noun,この鋏はよく切れる。,These scissors cut well.,9,104
畑,"field, farm, garden",Noun,母は畑仕事が好きだ。,My mother likes working in the field.,9,105
ピクニック,picnic,Noun,今日はピクニックに行きましょう。,Let's go on a picnic today.,9,106
真っ青,"deep-blue, pale (skin)",Adjectival Noun,空が真っ青です。,The sky is bright blue.,9,107
汚す,"make dirty, soil",Verb,彼は服を汚した。,He got his clothes dirty.,9,108
酔っ払う,get drunk,Verb,昨夜は酔っ払いました。,I got drunk last night.,9,109
忘れ物,"something left behind, lost item",Noun,学校に忘れ物をしました。,I left something behind at school.,9,110
あちら,way over there,Noun,あちらに行ってみよう。,Let's go that way.,9,111
掛け算,multiplication,Verbal Noun,弟は掛け算を習っている。,My little brother is learning his multiplication tables.,9,112
臭い,"ill-smelling, stinking",Adjective,納豆は臭い。,Natto stinks.,9,113
自習,"self-study, self-teaching",Verbal Noun,明日は自習の時間がある。,I have study time tomorrow.,9,114
突き当たり,end of a street,Noun,この先は突き当たりです。,There's a T-intersection ahead.,9,115
どきどき,"feel excited, feel nervous",Adverb,彼女に会うとどきどきします。,I feel nervous when I meet her.,9,116
なくす,"lose, get rid of",Verb,今日、鍵をなくしました。,I lost my key today.,9,117
納豆,natto (fermented soybeans),Noun,私は納豆をよく食べます。,I often eat natto.,9,118
二十歳,20 years old,Noun,妹は来年、二十歳になります。,My little sister will be 20 next year.,9,119
東,"east, eastern",Noun,東の空が暗いです。,The eastern sky is dark.,9,120
まあまあ,"OK, not bad, average",Adjective,彼の成績はまあまあです。,His results are so-so.,9,121
マフラー,"scarf, muffler",Noun,彼女は首にマフラーをまいていた。,She was wearing a scarf around her neck.,9,122
桃,"peach, peach tree",Noun,私の一番好きな果物は桃です。,My favorite fruit is peaches.,9,123
アクセサリー,"accessories, jewelry",Noun,このアクセサリーは素敵ね。,This jewelry is lovely.,9,124
あくび,yawn,Verbal Noun,父があくびをした。,My father yawned.,9,125
飴,"candy, sweets",Noun,缶に飴が入っています。,There's some candy in the can.,9,126
売り切れ,sold out,Noun,チケットはもう売り切れだって。,The tickets have sold out already.,9,127
お巡りさん,policeman,Noun,あのお巡りさんに道を聞きましょう。,Let's ask that policeman how to get there.,9,128
からから,"thirsty, dry",Adjective,おしゃべりして喉がからからになりました。,My throat got dry from chatting.,9,129
黄色,yellow,Noun,信号は黄色でした。,The traffic light was yellow.,9,130
誘う,"invite, ask out",Verb,彼女をデートに誘った。,I asked her out on a date.,9,131
速達,express mail,Noun,これを速達で送りたいのですが。,I want to send this by express mail.,9,132
歯,"tooth, cog",Noun,私の歯は丈夫です。,My teeth are strong.,9,133
引き算,subtraction,Verbal Noun,娘は学校で引き算を習っている。,My daughter's learning subtraction at school.,9,134
昼前,"in the morning, before noon",Noun,昼前に会議があった。,There was a meeting in the morning.,9,135
ふらふら,"dizzy, weak",Adverb,私は疲れてふらふらです。,I'm tired and feel dizzy.,9,136
目覚まし時計,alarm clock,Noun,7時に目覚まし時計が鳴りました。,The alarm clock went off at seven o'clock.,9,137
予習,preparation for class,Verbal Noun,明日の予習をしましょう。,Let's prepare for tomorrow.,9,138
こぼす,spill (st),Verb,ソファにワインをこぼした。,I spilt wine on the sofa.,9,139
ランチ,lunch,Noun,一緒にランチに行きませんか。,Do you want to go to lunch together?,9,140
レシート,receipt,Noun,レシートを財布に入れました。,I put the receipt in my wallet.,9,141
持って来る,bring (something),Verb,そのいすを持って来てください。,Please bring that chair.,9,142
気を付ける,"take care of, pay attention to",Verb,体に気を付けてください。,Please take care of yourself.,9,143
刺身,"sashimi, sliced raw meat",Noun,私は刺身は食べません。,I don't eat sashimi.,9,144
洗面所,"washroom, bathroom",Noun,洗面所で顔を洗った。,She washed her face in the lavatory.,9,145
足し算,addition,Verbal Noun,娘は学校で足し算を習った。,My daughter learned addition in school.,9,146
段々,"gradually, one after another",Adverb,段々仕事が楽しくなってきました。,My work has gradually become more enjoyable.,9,147
チョーク,chalk,Noun,チョークで黒板に字を書きました。,I wrote letters on the blackboard with chalk.,9,148
包む,"wrap, pack",Verb,プレゼントをきれいな紙で包みました。,I wrapped the present in beautiful paper.,9,149
ティッシュ,tissue,Noun,ティッシュを取ってください。,Please pass me the tissues.,9,150
止まる,"come to a stop, cease",Verb,今朝、事故で電車が止まりました。,The train stopped this morning due to an accident.,9,151
無くなる,"disappear, run short, get lost",Verb,もうお金が無くなりました。,I've run out of money already.,9,152
西,"west, western",Noun,太陽は西に沈みます。,The sun sets in the west.,9,153
ノック,knock,Verbal Noun,入る時はドアをノックしてください。,Please knock before entering.,9,154
歯ブラシ,toothbrush,Noun,新しい歯ブラシが必要だ。,I need a new toothbrush.,9,155
暇,"free time, spare time",Noun,明日は暇ですか。,Are you free tomorrow?,9,156
豚,"pig, pork",Noun,豚はすごく鼻が良い。,Pigs have a very good sense of smell.,9,157
二人,two persons,Noun,今日は妻と二人で食事をします。,"Today I'm having dinner with my wife, just the two of us.",9,158
褒める,"praise, commend",Verb,頑張ったので褒められました。,He was praised because worked hard.,9,159
本箱,bookcase,Noun,雑誌を本箱に入れました。,I put the magazine in the bookcase.,9,160
止む,"<!--anki-->cease, stop,&nbsp;let up",Verb,雨が止みました。,The rain stopped.,9,161
よろしく,"properly, one's regards",Adverb,よろしくお願いします。,My best regards.,9,162
沸かす,"boil, excite",Verb,お湯を沸かしてください。,Please boil the water.,9,163
明後日,day after tomorrow,Noun,明後日は休日です。,The day after tomorrow's a holiday.,9,164
幾ら,how much,Noun,この靴は幾らですか。,How much are these shoes?,9,165
絵葉書,picture postcard,Noun,友達から絵葉書が届きました。,I received a picture postcard from a friend.,9,166
暖める,"warm up (something), heat up を",Verb,今、車を暖めています。,I'm warming up the car now.,9,167
一昨日,day before yesterday,Noun,一昨日彼から電話がありました。,There was a phone call from him the day before yesterday.,9,168
換える,"swap, convert",Verb,車のタイヤを換えた。,I changed the tires on the car.,9,169
書留,registered mail,Noun,これを書留で送りたいのですが。,I want to send this by registered mail.,9,170
がらがら,empty,Adjective,映画館はがらがらでした。,The movie theater was empty.,9,171
缶詰,canned goods,Noun,缶詰のフルーツはとても甘い。,Canned fruit is very sweet.,9,172
ぎらぎら,"dazzling, glaring, blinding",Adverb,太陽がぎらぎらしている。,The sun is glaring.,9,173
九,nine,Noun,私は九月に行く予定です。,I plan to go in September.,9,174
怪我,injury,Verbal Noun,彼女は腕を怪我した。,She injured her arm.,9,175
寒さ,"coldness, cold",Noun,今日は厳しい寒さになるでしょう。,It will probably be extremely cold today.,9,176
祝日,"holiday, festival day",Noun,5月3日は祝日だ。,May 3rd is a holiday.,9,177
すき焼き,sukiyaki,Noun,昨日の夜はすき焼きを食べた。,I had sukiyaki last night.,9,178
そっち,"there, that way (causal)",Noun,そっちが私の部屋です。,That's my room over there.,9,179
はがき,postcard,Noun,家族にはがきを書いています。,I'm writing a postcard to my family.,9,180
掃く,"sweep, brush",Verb,床をほうきで掃きました。,I swept the floor with a broom.,9,181
昼間,"daytime, day",Noun,昼間は仕事で忙しいです。,I'm busy with work in the daytime.,9,182
ピンポン,"table tennis, ping pong",Verbal Noun,昨日の夕方、友達とピンポンをした。,I played ping-pong with a friend last night.,9,183
深さ,"depth, profundity",Noun,このプールの深さは2メートルです。,This pool is two meters deep.,9,184
不親切,"unkind, inattentive",Adjectival Noun,その店員は不親切だった。,That store clerk was unkind.,9,185
ぺこぺこ,"very hungry, starving",Adjective,私はおなかがぺこぺこです。,I'm very hungry.,9,186
ぺらぺら,fluently,Adjectival Noun,彼女はドイツ語がぺらぺらです。,She speaks German fluently.,9,187
横書き,horizontal writing,Noun,この本は横書きです。,This book is printed horizontally.,9,188
